shopid,username_toko,lokasi_toko,itemid,produk,stok,terjual,histori_terjual,brand,jml_like,harga,harga_min,harga_max,harga_min_sebelum_disc,harga_max_sebelum_disc,diskon,url_produk
16545975,craft_loverz,KAB. TABANAN,4564836838,3pcs SILVER BOW MINI DECO Bahan Hias Tasbih Digital Aksesoris Tasbih Blink Handmade DIY,7,0,2,Tidak Ada Merek,2,8500.0,8500.0,8500.0,0,0,,https://shopee.co.id/3pcs-SILVER-BOW-MINI-DECO-Bahan-Hias-Tasbih-Digital-Aksesoris-Tasbih-Blink-Handmade-DIY-i.16545975.4564836838
1320690,dilacarolina,KAB. TABANAN,4116132615,Kalung Tassel Kayu Warna - Warni Tasbih Colorful Souvernir Bali,3,0,3,Tidak Ada Merek,5,10000.0,10000.0,10000.0,0,0,,https://shopee.co.id/Kalung-Tassel-Kayu-Warna---Warni-Tasbih-Colorful-Souvernir-Bali-i.1320690.4116132615
19121655,lindaacc,KOTA DENPASAR,345234088,tasbih giok 33 butir 88,99,0,1,giok,5,99000.0,99000.0,99000.0,0,0,,https://shopee.co.id/tasbih-giok-33-butir-88-i.19121655.345234088
8195263,wiznumurthicollection,KOTA DENPASAR,53370922,Tasbih Kayu Cendana Keraton Jogja 99 Biji,48,0,5,Lokal,7,35000.0,35000.0,35000.0,0,0,,https://shopee.co.id/Tasbih-Kayu-Cendana-Keraton-Jogja-99-Biji-i.8195263.53370922
76034616,bidarabukoll,KAB. BULELENG,2084859801,Tasbih kayu walikukun dan kayu bidara 99,9,0,1,Tidak Ada Merek,3,85000.0,85000.0,85000.0,0,0,,https://shopee.co.id/Tasbih-kayu-walikukun-dan-kayu-bidara-99-i.76034616.2084859801
76034616,bidarabukoll,KAB. BULELENG,1974635222,Tasbih kayu  bidara 99  7mm,19,0,1,Tidak Ada Merek,9,70000.0,70000.0,70000.0,0,0,,https://shopee.co.id/Tasbih-kayu--bidara-99--7mm-i.76034616.1974635222
146689852,imelbsa,KAB. JEMBRANA,7571964427,TASBIH DIGITAL KAYU & DOFF,50,0,2,,2,65000.0,65000.0,65000.0,0,0,,https://shopee.co.id/TASBIH-DIGITAL-KAYU-&-DOFF-i.146689852.7571964427
19121655,lindaacc,KOTA DENPASAR,466580491,tasbih rambut sedana 33 butir 88,49,0,1,Tidak Ada Merek,0,165000.0,165000.0,165000.0,0,0,,https://shopee.co.id/tasbih-rambut-sedana-33-butir-88-i.19121655.466580491
16545975,craft_loverz,KAB. TABANAN,15609774684,SUNFLOWER CROWN METAL Bahan Hias Tasbih Blink Bahan Craft Handmade DIY,4,0,7,,2,7500.0,7500.0,7500.0,0,0,,https://shopee.co.id/SUNFLOWER-CROWN-METAL-Bahan-Hias-Tasbih-Blink-Bahan-Craft-Handmade-DIY-i.16545975.15609774684
136996150,queen_beautystore,KOTA DENPASAR,9667756472,Jual Sajadah Besar Turki Wangi Parfum Warna HITAM Tebal Halus Box  Tasbih Limited,763,0,4,,1,74900.0,74900.0,74900.0,0,0,,https://shopee.co.id/Jual-Sajadah-Besar-Turki-Wangi-Parfum-Warna-HITAM-Tebal-Halus-Box--Tasbih-Limited-i.136996150.9667756472
7088713,made_sukawati,KAB. GIANYAR,11607008896,Kalung Budha batu lahar tasbih kuncir,97,0,3,,1,17000.0,17000.0,17000.0,0,0,,https://shopee.co.id/Kalung-Budha-batu-lahar-tasbih-kuncir-i.7088713.11607008896
141881694,ydy_shop,KOTA DENPASAR,4534855241,Tally counter/alat hitung otomatis/digital tasbih,7,0,5,Tidak Ada Merek,1,25000.0,25000.0,25000.0,0,0,,https://shopee.co.id/Tally-counter-alat-hitung-otomatis-digital-tasbih-i.141881694.4534855241
16545975,craft_loverz,KAB. TABANAN,12373722051,PRANGIPANI PEARL DECO Bahan Hias Tasbih Digital Aksesoris Tasbih Blink Handmade DIY,12,0,7,,1,6500.0,6500.0,6500.0,0,0,,https://shopee.co.id/PRANGIPANI-PEARL-DECO-Bahan-Hias-Tasbih-Digital-Aksesoris-Tasbih-Blink-Handmade-DIY-i.16545975.12373722051
54567834,bogicy.id,KOTA DENPASAR,8216910662,paket souvenir alquran a6 dan tasbih mutiara bungkus tile serut,999,0,1,Tidak Ada Merek,2,26500.0,26500.0,26500.0,0,0,,https://shopee.co.id/paket-souvenir-alquran-a6-dan-tasbih-mutiara-bungkus-tile-serut-i.54567834.8216910662
16545975,craft_loverz,KAB. TABANAN,5303697973,PAKET MEDIUM CIRCLE RHINESTONE 5MM Mutiara Belah Bahan Craft Handmade Bahan Nail Art Tasbih Digital,12,0,4,Tidak Ada Merek,8,65000.0,65000.0,65000.0,0,0,,https://shopee.co.id/PAKET-MEDIUM-CIRCLE-RHINESTONE-5MM-Mutiara-Belah-Bahan-Craft-Handmade-Bahan-Nail-Art-Tasbih-Digital-i.16545975.5303697973
16545975,craft_loverz,KAB. TABANAN,4703697430,PAKET MEDIUM HALF PEARL 5MM Mutiara Belah Bahan Craft Handmade Bahan Nail Art Tasbih Digital,10,0,4,Tidak Ada Merek,5,88000.0,88000.0,88000.0,0,0,,https://shopee.co.id/PAKET-MEDIUM-HALF-PEARL-5MM-Mutiara-Belah-Bahan-Craft-Handmade-Bahan-Nail-Art-Tasbih-Digital-i.16545975.4703697430
41254754,gerainuriariniid,KOTA DENPASAR,3342100481,NURI TASBIH FOSFOR NYALA,16,0,6,Tidak Ada Merek,2,7500.0,7500.0,10000.0,0,0,,https://shopee.co.id/NURI-TASBIH-FOSFOR-NYALA-i.41254754.3342100481
19121655,lindaacc,KOTA DENPASAR,273179765,Tasbih batu rambut sedana 108 butir 88,98,0,2,Tidak Ada Merek,13,150000.0,150000.0,175000.0,0,0,,https://shopee.co.id/Tasbih-batu-rambut-sedana-108-butir-88-i.19121655.273179765
16545975,craft_loverz,KAB. TABANAN,7903700143,PAKET MEDIUM CANDY RHINESTONE 6MM Mutiara Belah Bahan Craft Handmade Bahan Nail Art Tasbih Digital,8,0,1,Tidak Ada Merek,9,53000.0,53000.0,53000.0,0,0,,https://shopee.co.id/PAKET-MEDIUM-CANDY-RHINESTONE-6MM-Mutiara-Belah-Bahan-Craft-Handmade-Bahan-Nail-Art-Tasbih-Digital-i.16545975.7903700143
69117662,yoginijewelry,KAB. BADUNG,2698139166,Tasbih Kalung Japamala Rudraksha Jenitri Mukhi Panca Brahma Batu Tiger Eyes,200,0,2,Tidak Ada Merek,4,199000.0,199000.0,199000.0,0,0,,https://shopee.co.id/Tasbih-Kalung-Japamala-Rudraksha-Jenitri-Mukhi-Panca-Brahma-Batu-Tiger-Eyes-i.69117662.2698139166
30297857,lokesvara.shop,KOTA DENPASAR,2120858000,Tasbih/Mala Buaya Agarwood 10 mm,2,0,1,Tidak Ada Merek,4,65000.0,65000.0,65000.0,0,0,,https://shopee.co.id/Tasbih-Mala-Buaya-Agarwood-10-mm-i.30297857.2120858000
85693126,ken786,KOTA DENPASAR,9684980631,Gelang tasbih kayu gaharu,10,0,1,,1,35000.0,35000.0,35000.0,0,0,,https://shopee.co.id/Gelang-tasbih-kayu-gaharu-i.85693126.9684980631
15656237,gexirandutz,KOTA DENPASAR,15014693494,Tasbih digital termurah,990,2,10,,0,7500.0,7500.0,7500.0,0,0,,https://shopee.co.id/Tasbih-digital-termurah-i.15656237.15014693494
16545975,craft_loverz,KAB. TABANAN,14009771997,MINI COLOUR MARBLE Bahan Hias Tasbih Blink Bahan Craft Handmade DIY,14,0,1,,0,7000.0,7000.0,7000.0,0,0,,https://shopee.co.id/MINI-COLOUR-MARBLE-Bahan-Hias-Tasbih-Blink-Bahan-Craft-Handmade-DIY-i.16545975.14009771997
16545975,craft_loverz,KAB. TABANAN,9429694862,10pcs LITTLE COLOUR LILY RESIN Ukuran Mini Bahan Hias Tasbih Blink Nail Art Kuku Palsu Handmade DIY,7,1,4,Tidak Ada Merek,0,6000.0,6000.0,6000.0,0,0,,https://shopee.co.id/10pcs-LITTLE-COLOUR-LILY-RESIN-Ukuran-Mini-Bahan-Hias-Tasbih-Blink-Nail-Art-Kuku-Palsu-Handmade-DIY-i.16545975.9429694862
136996150,queen_beautystore,KOTA DENPASAR,11911921644,Unik Gift Box Souvenir Sajadah Turki Besar Tebal Free Tasbih untuk Hadiah Berkualitas,7,0,1,,0,68600.0,68600.0,68600.0,0,0,,https://shopee.co.id/Unik-Gift-Box-Souvenir-Sajadah-Turki-Besar-Tebal-Free-Tasbih-untuk-Hadiah-Berkualitas-i.136996150.11911921644
69117662,yoginijewelry,KAB. BADUNG,6429469126,Tasbih Kalung Japamala Rudraksha Jenitri Natural & Batu Alam Rose Quartz,200,0,1,,3,145500.0,145500.0,145500.0,159000.0,159000.0,8%,https://shopee.co.id/Tasbih-Kalung-Japamala-Rudraksha-Jenitri-Natural-&-Batu-Alam-Rose-Quartz-i.69117662.6429469126
4580043,mahatirtha,KOTA DENPASAR,7100388686,Tasbih Mala 108 Batu Alam Asli Tiger Iye Rudrakasa Genitri,1007,0,1,Tidak Ada Merek,2,175000.0,175000.0,175000.0,0,0,,https://shopee.co.id/Tasbih-Mala-108-Batu-Alam-Asli-Tiger-Iye-Rudrakasa-Genitri-i.4580043.7100388686
69117662,yoginijewelry,KAB. BADUNG,1150612994,Tasbih Kalung Japamala Batu Clear Quartz Natural 8mm,2000,0,1,Tidak Ada Merek,9,429000.0,429000.0,429000.0,0,0,,https://shopee.co.id/Tasbih-Kalung-Japamala-Batu-Clear-Quartz-Natural-8mm-i.69117662.1150612994
69117662,yoginijewelry,KAB. BADUNG,5737481944,Tasbih Kalung Japamala Rudraksha Jenitri Natural Batu Amethyst Kecubung Batu Rose Quartz Natural 8mm,9,0,1,Tidak Ada Merek,5,289000.0,289000.0,289000.0,0,0,,https://shopee.co.id/Tasbih-Kalung-Japamala-Rudraksha-Jenitri-Natural-Batu-Amethyst-Kecubung-Batu-Rose-Quartz-Natural-8mm-i.69117662.5737481944
16545975,craft_loverz,KAB. TABANAN,4988045618,4pcs KEROPPI MINI RESIN Keropi Bahan Tasbih Hias Case HP Hairbow Handmade DIY,3,0,2,Tidak Ada Merek,1,8500.0,8500.0,8500.0,0,0,,https://shopee.co.id/4pcs-KEROPPI-MINI-RESIN-Keropi-Bahan-Tasbih-Hias-Case-HP-Hairbow-Handmade-DIY-i.16545975.4988045618
16545975,craft_loverz,KAB. TABANAN,4612201822,RHINESTONE OWL MINI DECO Ukuran Mini Bahan Hias Tasbih Digital Kuku Palsu Cincin Tasbih Blink,6,0,1,Tidak Ada Merek,1,7500.0,7500.0,7500.0,0,0,,https://shopee.co.id/RHINESTONE-OWL-MINI-DECO-Ukuran-Mini-Bahan-Hias-Tasbih-Digital-Kuku-Palsu-Cincin-Tasbih-Blink-i.16545975.4612201822
8195263,wiznumurthicollection,KOTA DENPASAR,52559626,Tasbih Kayu Delima 99 Biji,49,0,2,Lokal,3,35000.0,35000.0,35000.0,0,0,,https://shopee.co.id/Tasbih-Kayu-Delima-99-Biji-i.8195263.52559626
338446680,gift.for.you.bali,KOTA DENPASAR,9915054538,Snackbox(BLACK) + Sajadah dan tasbih digital,1,0,1,Tidak Ada Merek,0,105000.0,105000.0,105000.0,0,0,,https://shopee.co.id/Snackbox(BLACK)-+-Sajadah-dan-tasbih-digital-i.338446680.9915054538
242802202,dewata_handycraft,KOTA DENPASAR,5725763179,Tasbih Kayu Galih Kelor Hitam Super,99,0,1,Tidak Ada Merek,0,125000.0,125000.0,125000.0,0,0,,https://shopee.co.id/Tasbih-Kayu-Galih-Kelor-Hitam-Super-i.242802202.5725763179
7088713,made_sukawati,KAB. GIANYAR,5190085165,Kalung tasbih mutiara kombinasi biji genitri kuncir,99,0,1,,0,39900.0,39900.0,39900.0,0,0,,https://shopee.co.id/Kalung-tasbih-mutiara-kombinasi-biji-genitri-kuncir-i.7088713.5190085165
37042317,afisya_olshop,KOTA DENPASAR,4879416990,Tasbih Digital Counter Dzikir Lebih Praktis,98,0,2,Tidak Ada Merek,0,15000.0,15000.0,15000.0,0,0,,https://shopee.co.id/Tasbih-Digital-Counter-Dzikir-Lebih-Praktis-i.37042317.4879416990
242802202,dewata_handycraft,KOTA DENPASAR,4325406879,Tasbih 99 Kayu Liwung Macan 10 mm,99,0,1,Tidak Ada Merek,0,150000.0,150000.0,150000.0,0,0,,https://shopee.co.id/Tasbih-99-Kayu-Liwung-Macan-10-mm-i.242802202.4325406879
4489515,ljpassion,KOTA DENPASAR,2651680747,Tasbih 99 Butir Batu Lava 6mm Tassel Hitam,10,0,1,LJPassion,2,120000.0,120000.0,120000.0,0,0,,https://shopee.co.id/Tasbih-99-Butir-Batu-Lava-6mm-Tassel-Hitam-i.4489515.2651680747
69117662,yoginijewelry,KAB. BADUNG,1170860627,Kalung Tasbih Japamala Rudraksha / Jenitri / Genitri Natural  & Batu Lava Alami 8mm,2000,0,1,Tidak Ada Merek,8,279000.0,279000.0,279000.0,0,0,,https://shopee.co.id/Kalung-Tasbih-Japamala-Rudraksha---Jenitri---Genitri-Natural--&-Batu-Lava-Alami-8mm-i.69117662.1170860627
300352522,fadhilah_store411,KOTA DENPASAR,10862970547,"tasbih batu virus biru 8mm 99butir mewah - Biru, bercorak",100,0,0,,1,75000.0,75000.0,75000.0,0,0,,"https://shopee.co.id/tasbih-batu-virus-biru-8mm-99butir-mewah---Biru,-bercorak-i.300352522.10862970547"
69117662,yoginijewelry,KAB. BADUNG,5523476384,Tasbih Kalung Japamala Rudraksha Jenitri Natural  Batu Amethyst Kecubung ASLI,20,0,0,Tidak Ada Merek,3,169000.0,169000.0,169000.0,0,0,,https://shopee.co.id/Tasbih-Kalung-Japamala-Rudraksha-Jenitri-Natural--Batu-Amethyst-Kecubung-ASLI-i.69117662.5523476384
76034616,bidarabukoll,KAB. BULELENG,4906250696,Tabih kayu bidara ruqyah asli,18,0,2,Tidak Ada Merek,6,50000.0,50000.0,50000.0,0,0,,https://shopee.co.id/Tabih-kayu-bidara-ruqyah-asli-i.76034616.4906250696
212161823,kcnstore,KAB. BADUNG,4857420140,TASBIH DIGITAL KAYU SULTAN TASBEH CANTIK DIGITAL ALAT PERLATAN SHOLAT DZIKIR TASBIH MUSLIM ISLAM,5202,0,0,Tidak Ada Merek,4,90000.0,90000.0,90000.0,0,0,,https://shopee.co.id/TASBIH-DIGITAL-KAYU-SULTAN-TASBEH-CANTIK-DIGITAL-ALAT-PERLATAN-SHOLAT-DZIKIR-TASBIH-MUSLIM-ISLAM-i.212161823.4857420140
159853217,ramzaa.id,KAB. BULELENG,3537087472,Tasbih Digital Finger Counter / Alat Penghitung Dzikir / Tasbis Elektrik Murah,100,0,0,Tidak Ada Merek,1,3500.0,3500.0,3500.0,0,0,,https://shopee.co.id/Tasbih-Digital-Finger-Counter---Alat-Penghitung-Dzikir---Tasbis-Elektrik-Murah-i.159853217.3537087472
30297857,lokesvara.shop,KOTA DENPASAR,3018040599,Mala Tasbih Buddha Batu Kristal Agate Hijau With Howlite,2,0,0,Tidak Ada Merek,2,178000.0,178000.0,438000.0,0,0,,https://shopee.co.id/Mala-Tasbih-Buddha-Batu-Kristal-Agate-Hijau-With-Howlite-i.30297857.3018040599
76034616,bidarabukoll,KAB. BULELENG,2959430409,tasbih biji bidara arab 99,2,0,1,,1,80000.0,80000.0,80000.0,0,0,,https://shopee.co.id/tasbih-biji-bidara-arab-99-i.76034616.2959430409
69117662,yoginijewelry,KAB. BADUNG,1150915861,"Tasbih Kalung Japamala Batu Lava, Batu Tiger Eye / Biduri Sepah Natural (STRENGTH & PROTECTION).",10,0,0,Tidak Ada Merek,5,349000.0,349000.0,349000.0,0,0,,"https://shopee.co.id/Tasbih-Kalung-Japamala-Batu-Lava,-Batu-Tiger-Eye---Biduri-Sepah-Natural-(STRENGTH-&-PROTECTION).-i.69117662.1150915861"
16545975,craft_loverz,KAB. TABANAN,21001251137,25pcs LITTLE TRIANGLE ROSE RESIN Mini Resin Craft Bahan Hias Tasbih Digital Handmade,3,0,4,,2,11000.0,11000.0,11000.0,0,0,,https://shopee.co.id/25pcs-LITTLE-TRIANGLE-ROSE-RESIN-Mini-Resin-Craft-Bahan-Hias-Tasbih-Digital-Handmade-i.16545975.21001251137
754884589,rikyristakinza,KOTA DENPASAR,18808865334,Tasbih kayu santegi 7mm,22,0,2,,2,17750.0,17750.0,17750.0,0,0,,https://shopee.co.id/Tasbih-kayu-santegi-7mm-i.754884589.18808865334
16545975,craft_loverz,KAB. TABANAN,17760533865,20pcs SWEET JELLY MARIPOSA RESIN Mini Resin Craft Bahan Hias Tasbih Digital Handmade,1,0,9,,0,11000.0,11000.0,11000.0,0,0,,https://shopee.co.id/20pcs-SWEET-JELLY-MARIPOSA-RESIN-Mini-Resin-Craft-Bahan-Hias-Tasbih-Digital-Handmade-i.16545975.17760533865
227809177,tasbiheart,KAB. TABANAN,17738569826,TASBIH SWAROVSKI TASBIH DIGITAL HIAS BLING HANDMADE - TULIS KODE dan WARNA SAAT CHECKOUT,639,0,1,,0,23900.0,23900.0,27900.0,0,0,,https://shopee.co.id/TASBIH-SWAROVSKI-TASBIH-DIGITAL-HIAS-BLING-HANDMADE---TULIS-KODE-dan-WARNA-SAAT-CHECKOUT-i.227809177.17738569826
227809177,tasbiheart,KAB. TABANAN,17226464681,TASBIH SWAROVSKI HIAS TASBIH HANDMADE SERI LIGHT GOLD,379,0,1,,1,8900.0,8900.0,37900.0,0,0,,https://shopee.co.id/TASBIH-SWAROVSKI-HIAS-TASBIH-HANDMADE-SERI-LIGHT-GOLD-i.227809177.17226464681
16545975,craft_loverz,KAB. TABANAN,17165257786,3pcs LEAF BRANCH MINI DECO Bahan Hias Tasbih Digital Aksesoris Tasbih Blink Handmade DIY,8,2,12,,0,12500.0,12500.0,12500.0,0,0,,https://shopee.co.id/3pcs-LEAF-BRANCH-MINI-DECO-Bahan-Hias-Tasbih-Digital-Aksesoris-Tasbih-Blink-Handmade-DIY-i.16545975.17165257786
227809177,tasbiheart,KAB. TABANAN,16926462693,TASBIH SWAROVSKI SERI BIRU MUDA TASBIH DIGITAL HIAS HANDMADE,378,0,2,,1,8900.0,8900.0,37900.0,0,0,,https://shopee.co.id/TASBIH-SWAROVSKI-SERI-BIRU-MUDA-TASBIH-DIGITAL-HIAS-HANDMADE-i.227809177.16926462693
227809177,tasbiheart,KAB. TABANAN,16726471602,TASBIH HIAS HANDMADE TASBIH DIGITAL SWAROVSKI SERI HIJAU TUA,379,0,1,,0,8900.0,8900.0,37900.0,0,0,,https://shopee.co.id/TASBIH-HIAS-HANDMADE-TASBIH-DIGITAL-SWAROVSKI-SERI-HIJAU-TUA-i.227809177.16726471602
227809177,tasbiheart,KAB. TABANAN,16724124189,TASBIH DIGITAL SWAROVSKI TASBIH HIAS BLING KHUSUS WARNA MERAH,379,0,1,,1,8900.0,8900.0,37900.0,0,0,,https://shopee.co.id/TASBIH-DIGITAL-SWAROVSKI-TASBIH-HIAS-BLING-KHUSUS-WARNA-MERAH-i.227809177.16724124189
29321951,combowbydnr,KOTA DENPASAR,16551111548,Hampers Tasbih Lebaran by combowshop_,50,0,0,,0,47250.0,47250.0,57750.0,0,0,,https://shopee.co.id/Hampers-Tasbih-Lebaran-by-combowshop_-i.29321951.16551111548
16545975,craft_loverz,KAB. TABANAN,16265257606,3pcs ROSE RHINESTONE DECO Bahan Hias Tasbih Digital Aksesoris Tasbih Blink Handmade DIY,17,0,3,,0,14000.0,14000.0,14000.0,0,0,,https://shopee.co.id/3pcs-ROSE-RHINESTONE-DECO-Bahan-Hias-Tasbih-Digital-Aksesoris-Tasbih-Blink-Handmade-DIY-i.16545975.16265257606
227809177,tasbiheart,KAB. TABANAN,16123804340,TASBIH DIGITAL SWAROVSKI TASBIH HIAS SERI TASSEL DAN POMPOM,328,0,3,,1,33900.0,33900.0,33900.0,0,0,,https://shopee.co.id/TASBIH-DIGITAL-SWAROVSKI-TASBIH-HIAS-SERI-TASSEL-DAN-POMPOM-i.227809177.16123804340
16545975,craft_loverz,KAB. TABANAN,15782965762,3pcs FLOWER FIVE MINI DECO Bahan Hias Tasbih Digital Aksesoris Tasbih Blink Handmade DIY,18,0,2,,0,14000.0,14000.0,14000.0,0,0,,https://shopee.co.id/3pcs-FLOWER-FIVE-MINI-DECO-Bahan-Hias-Tasbih-Digital-Aksesoris-Tasbih-Blink-Handmade-DIY-i.16545975.15782965762
227809177,tasbiheart,KAB. TABANAN,15769922629,TASBIH DIGITAL SWAROVSKI TASBIH HANDMADE SERI WARNA ORANYE,379,0,1,,0,8900.0,8900.0,37900.0,0,0,,https://shopee.co.id/TASBIH-DIGITAL-SWAROVSKI-TASBIH-HANDMADE-SERI-WARNA-ORANYE-i.227809177.15769922629
227809177,tasbiheart,KAB. TABANAN,15764102908,TASBIH DIGITAL HANDMADE TASBIH SWAROVSKI SERI NAVY,379,0,1,,0,8900.0,8900.0,37900.0,0,0,,https://shopee.co.id/TASBIH-DIGITAL-HANDMADE-TASBIH-SWAROVSKI-SERI-NAVY-i.227809177.15764102908
312927599,bali_art85,KAB. BADUNG,15742163883,Tasbih Kayu Cendana Wangi 108 butir,10,0,1,,2,150000.0,150000.0,150000.0,0,0,,https://shopee.co.id/Tasbih-Kayu-Cendana-Wangi-108-butir-i.312927599.15742163883
16545975,craft_loverz,KAB. TABANAN,15036093439,10pcs LAVISH BOW RESIN Pita Mini Resin Craft Bahan Hias Tasbih Digital Handmade,1,0,7,,1,12000.0,12000.0,12000.0,0,0,,https://shopee.co.id/10pcs-LAVISH-BOW-RESIN-Pita-Mini-Resin-Craft-Bahan-Hias-Tasbih-Digital-Handmade-i.16545975.15036093439
227809177,tasbiheart,KAB. TABANAN,14864114272,TASBIH DIGITAL SWAROVSKI SERI SILVER TASBIH HIAS,379,0,1,,1,8900.0,8900.0,37900.0,0,0,,https://shopee.co.id/TASBIH-DIGITAL-SWAROVSKI-SERI-SILVER-TASBIH-HIAS-i.227809177.14864114272
233152475,princess_denpasar,KAB. BADUNG,14846832927,Batu Mutiara Kilap 3M | Batu Kerajinan | DIY | Bahan Tasbih | Mutiara Sintetis | Manik Manik Bulat | Bahan Manik Kebaya | Bahan Kerajinan,1000,0,3,,4,3100.0,3100.0,3100.0,0,0,,https://shopee.co.id/Batu-Mutiara-Kilap-3M-|-Batu-Kerajinan-|-DIY-|-Bahan-Tasbih-|-Mutiara-Sintetis-|-Manik-Manik-Bulat-|-Bahan-Manik-Kebaya-|-Bahan-Kerajinan-i.233152475.14846832927
187230290,adev_id,KOTA DENPASAR,14439920859,Souvenir Tasbih Mute Dop Kecil Plastik Mini 33 Butir Sovenir,89,0,11,,0,2000.0,2000.0,2000.0,0,0,,https://shopee.co.id/Souvenir-Tasbih-Mute-Dop-Kecil-Plastik-Mini-33-Butir-Sovenir-i.187230290.14439920859
16545975,craft_loverz,KAB. TABANAN,14382965819,3pcs RHINESTONE HEART MINI DECO Bahan Hias Tasbih Digital Aksesoris Tasbih Blink Handmade DIY,7,0,1,,0,8500.0,8500.0,8500.0,0,0,,https://shopee.co.id/3pcs-RHINESTONE-HEART-MINI-DECO-Bahan-Hias-Tasbih-Digital-Aksesoris-Tasbih-Blink-Handmade-DIY-i.16545975.14382965819
277270220,nandaami_bali,KOTA DENPASAR,14318450712,tasbih LED,32,0,1,,0,16000.0,16000.0,16000.0,0,0,,https://shopee.co.id/tasbih-LED-i.277270220.14318450712
227809177,tasbiheart,KAB. TABANAN,14264108217,TASBIH SWAROVSKI SERI UNGU TUA TASBIH DIGITAL HIAS RHINESTONE,379,0,1,,1,8900.0,8900.0,37900.0,0,0,,https://shopee.co.id/TASBIH-SWAROVSKI-SERI-UNGU-TUA-TASBIH-DIGITAL-HIAS-RHINESTONE-i.227809177.14264108217
16545975,craft_loverz,KAB. TABANAN,14045816902,10pcs CIRCLE MONOCHROME FLOWER Bahan Hias Tasbih Digital Aksesoris Tasbih Blink Handmade DIY,8,0,2,,1,11000.0,11000.0,11000.0,0,0,,https://shopee.co.id/10pcs-CIRCLE-MONOCHROME-FLOWER-Bahan-Hias-Tasbih-Digital-Aksesoris-Tasbih-Blink-Handmade-DIY-i.16545975.14045816902
227809177,tasbiheart,KAB. TABANAN,13682010631,TASBIH DIGITAL BLING TASBIH SWAROVSKI HANDMADE KHUSUS WARNA PINK,379,0,1,,1,8900.0,8900.0,37900.0,0,0,,https://shopee.co.id/TASBIH-DIGITAL-BLING-TASBIH-SWAROVSKI-HANDMADE-KHUSUS-WARNA-PINK-i.227809177.13682010631
16545975,craft_loverz,KAB. TABANAN,13073719895,3pcs PEARL BOW MINI DECO Ukuran Mini Bahan Hias Tasbih Digital Tasbih Blink Charm Nail Acc Handmade DIY,7,0,2,,0,9000.0,9000.0,9000.0,0,0,,https://shopee.co.id/3pcs-PEARL-BOW-MINI-DECO-Ukuran-Mini-Bahan-Hias-Tasbih-Digital-Tasbih-Blink-Charm-Nail-Acc-Handmade-DIY-i.16545975.13073719895
16971094,balicihui,KOTA DENPASAR,12783875145,Balicihui Tasbih Mutiara Tasbih Bali,99,0,1,,0,7490.0,7490.0,7490.0,0,0,,https://shopee.co.id/Balicihui-Tasbih-Mutiara-Tasbih-Bali-i.16971094.12783875145
137781259,durian72,KOTA JAKARTA BARAT,11580693847,Tasbeh Tasbih KAYU CENDANA Wangi 99 butir,999,0,1,,1,3999.0,3999.0,3999.0,0,0,,https://shopee.co.id/Tasbeh-Tasbih-KAYU-CENDANA-Wangi-99-butir-i.137781259.11580693847
29272013,akaofficialshop,KOTA DENPASAR,10213770484,HAMPERS KADO NIKAH COUPLE FREE TASBIH - GIFT PAKET HADIAH WEDDING PERNIKAHAN ISLAMI AL QURAN SAJADAH,545,0,1,,3,99900.0,99900.0,129900.0,0,0,,https://shopee.co.id/HAMPERS-KADO-NIKAH-COUPLE-FREE-TASBIH---GIFT-PAKET-HADIAH-WEDDING-PERNIKAHAN-ISLAMI-AL-QURAN-SAJADAH-i.29272013.10213770484
387138328,muliastore1,KAB. TABANAN,10085687214,Tasbih Genitri Premium,9,0,1,,0,65000.0,65000.0,65000.0,0,0,,https://shopee.co.id/Tasbih-Genitri-Premium-i.387138328.10085687214
30297857,lokesvara.shop,KOTA DENPASAR,9027948367,Mala Tasbih Buddha Kristal Agate Hitam With White Crystal Cutting,1,0,1,Tidak Ada Merek,0,438000.0,438000.0,438000.0,0,0,,https://shopee.co.id/Mala-Tasbih-Buddha-Kristal-Agate-Hitam-With-White-Crystal-Cutting-i.30297857.9027948367
277270220,nandaami_bali,KOTA DENPASAR,6963586507,Tasbih Digital,21,0,1,Tidak Ada Merek,0,12000.0,12000.0,12000.0,0,0,,https://shopee.co.id/Tasbih-Digital-i.277270220.6963586507
277270220,nandaami_bali,KOTA DENPASAR,6763593039,"Tasbih Wali kon"" 99",66,0,2,Tidak Ada Merek,0,8000.0,8000.0,8000.0,0,0,,"https://shopee.co.id/Tasbih-Wali-kon""-99-i.277270220.6763593039"
156521045,syaoba,KOTA DENPASAR,6077453638,tasbih digital,100,0,1,Tidak Ada Merek,0,12000.0,12000.0,12000.0,0,0,,https://shopee.co.id/tasbih-digital-i.156521045.6077453638
29272013,akaofficialshop,KOTA DENPASAR,4297147787,GIFT BOX HAMPERS PAKET KADO PERNIKAHAN 4 IN 1 MURAH - PAKET KADO ULTAH WEDDING MUKENA SARUNG TASBIH,333,0,0,,1,39900.0,39900.0,199900.0,0,0,,https://shopee.co.id/GIFT-BOX-HAMPERS-PAKET-KADO-PERNIKAHAN-4-IN-1-MURAH---PAKET-KADO-ULTAH-WEDDING-MUKENA-SARUNG-TASBIH-i.29272013.4297147787
